date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:48:28	600479/600479	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:23%20GMT	https://www.classcentral.com/rankings	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/rankings.html	(from https://www.classcentral.com/)
03:48:29	593431/593431	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:24%20GMT	https://www.classcentral.com/collections	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/collections.html	(from https://www.classcentral.com/)
03:48:30	576006/576006	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:27%20GMT	https://www.classcentral.com/subjects	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subjects.html	(from https://www.classcentral.com/)
03:48:32	893499/893499	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:30%20GMT	https://www.classcentral.com/subject/cs	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/cs.html	(from https://www.classcentral.com/)
03:48:33	848162/848162	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:31%20GMT	https://www.classcentral.com/subject/health	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/health.html	(from https://www.classcentral.com/)
03:48:34	7634/7634	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:48:33%20GMT	https://www.classcentral.com/subject/business	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/business	(from https://www.classcentral.com/)
03:48:34	7665/7665	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:48:33%20GMT	https://www.classcentral.com/subject/humanities	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/humanities	(from https://www.classcentral.com/)
03:48:35	816185/816185	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:33%20GMT	https://www.classcentral.com/subject/maths	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/maths.html	(from https://www.classcentral.com/)
03:48:37	7652/7652	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:48:37%20GMT	https://www.classcentral.com/subject/science	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/science	(from https://www.classcentral.com/)
03:48:39	805265/805265	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:36%20GMT	https://www.classcentral.com/subject/engineering	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/engineering.html	(from https://www.classcentral.com/)
03:48:39	7876/7876	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:48:39%20GMT	https://www.classcentral.com/subject/education	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/education.2e.delayed	(from https://www.classcentral.com/)
03:48:40	7688/7688	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:48:39%20GMT	https://www.classcentral.com/subject/social-sciences	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/social-sciences	(from https://www.classcentral.com/)
03:48:43	827991/827991	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:41%20GMT	https://www.classcentral.com/subject/art-and-design	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/art-and-design.html	(from https://www.classcentral.com/)
03:48:45	7843/7843	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:48:45%20GMT	https://www.classcentral.com/subject/programming-and-software-development	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/programming-and-software-development	(from https://www.classcentral.com/)
03:48:46	855413/855413	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:44%20GMT	https://www.classcentral.com/subject/data-science	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/data-science.html	(from https://www.classcentral.com/)
03:48:48	7652/7652	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:48:48%20GMT	https://www.classcentral.com/subject/infosec	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/infosec	(from https://www.classcentral.com/)
03:48:50	828289/828289	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:47%20GMT	https://www.classcentral.com/subject/personal-development	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/personal-development.html	(from https://www.classcentral.com/)
03:48:53	3021350/3021350	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:51%20GMT	https://www.classcentral.com/universities	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/universities.html	(from https://www.classcentral.com/)
03:48:54	169993/169993	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2000:57:15%20GMT	https://www.classcentral.com/report/	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/report/index.html	(from https://www.classcentral.com/)
03:48:56	838681/838681	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:54%20GMT	https://www.classcentral.com/collection/top-free-online-courses	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/collection/top-free-online-courses.html	(from https://www.classcentral.com/)
03:48:57	4282/4282	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Feb%202023%2012:30:57%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=d9866ee3df3a50272132b746506802ee	C:/My%20Web%20Sites/httrack%202/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-time3e68.png	(from https://www.classcentral.com/)
03:48:58	33057/33057	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Feb%202023%2003:32:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-best-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=11c7448eb8908a8cc785e26ec27de650	C:/My%20Web%20Sites/httrack%202/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-best-of-all-timec7ac.png	(from https://www.classcentral.com/)
03:48:58	4168/4168	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Feb%202023%2009:51:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=6b9b3ca668420c3d807c332c51ee7f2c	C:/My%20Web%20Sites/httrack%202/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time0931.png	(from https://www.classcentral.com/)
03:48:59	35437/35437	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Feb%202023%2010:47:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fbest-courses%2Fmini-banner-most-popular-of-all-time.png?auto=format&h=420&ixlib=php-3.3.1&s=8ddc221d6528da20924c85c064e17572	C:/My%20Web%20Sites/httrack%202/ccweb.imgix.net/https_/www.classcentral.com/images/best-courses/mini-banner-most-popular-of-all-time45d9.png	(from https://www.classcentral.com/)
03:48:59	198596/198596	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2014:04:56%20GMT	https://www.classcentral.com/report/most-popular-online-courses/	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/report/most-popular-online-courses/index.html	(from https://www.classcentral.com/)
03:48:59	145312/145312	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2014:06:02%20GMT	https://www.classcentral.com/report/best-free-online-courses-2022/	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/report/best-free-online-courses-2022/index.html	(from https://www.classcentral.com/)
03:49:02	178558/178558	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2014:10:24%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
03:49:03	176717/176717	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2014:10:23%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
03:49:03	153453/153453	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2014:10:21%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
03:49:04	816893/816893	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:48:59%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
03:49:05	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	C:/My%20Web%20Sites/httrack%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
03:49:27	5751/5751	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Feb%202023%2023:41:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/My%20Web%20Sites/httrack%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
03:49:28	510128/510128	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2014:05:09%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
03:49:28	96645/96645	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Feb%202023%2020:22:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/My%20Web%20Sites/httrack%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
03:49:28	6083/6083	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Feb%202023%2012:54:43%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/My%20Web%20Sites/httrack%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
03:49:29	6773/6773	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Feb%202023%2009:25:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/My%20Web%20Sites/httrack%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
03:49:29	93874/93874	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Feb%202023%2008:09:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/My%20Web%20Sites/httrack%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
03:49:29	29596/29596	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Feb%202023%2008:09:54%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/My%20Web%20Sites/httrack%202/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
03:49:29	418753/418753	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2014:04:37%20GMT	https://www.classcentral.com/report/free-certificates/	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
03:49:30	193893/193893	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2014:05:37%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
03:49:33	849549/849549	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:49:31%20GMT	https://www.classcentral.com/starting-this-month	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
03:49:33	374/374	---MC-	302	error ('Found')	text/html	date:Sun,%2019%20Feb%202023%2003:49:32%20GMT	https://www.classcentral.com/new-online-courses	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
03:49:35	498/498	---MC-	302	error ('Found')	text/html	date:Sun,%2019%20Feb%202023%2003:49:34%20GMT	https://www.classcentral.com/most-popular-courses	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
03:49:35	779899/779899	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:49:34%20GMT	https://www.classcentral.com/new-online-courses/january-2023	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/new-online-courses/january-2023.html	(from https://www.classcentral.com/)
03:49:36	139264/139264	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Feb%202023%2014:09:50%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
03:49:37	841122/841122	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:49:35%20GMT	https://www.classcentral.com/subject/ai	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
03:49:39	827910/827910	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:49:37%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
03:49:39	7739/7739	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:49:39%20GMT	https://www.classcentral.com/subject/information-technology	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
03:49:40	771068/771068	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:49:38%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
03:49:40	7724/7724	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:49:39%20GMT	https://www.classcentral.com/subject/computer-networking	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
03:49:43	841352/841352	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:49:41%20GMT	https://www.classcentral.com/subject/machine-learning	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/machine-learning.html	(from https://www.classcentral.com/)
03:49:45	7678/7678	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:49:44%20GMT	https://www.classcentral.com/subject/deep-learning	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/deep-learning	(from https://www.classcentral.com/)
03:49:46	771456/771456	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:49:44%20GMT	https://www.classcentral.com/subject/devops	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/devops.html	(from https://www.classcentral.com/)
03:49:48	7716/7716	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:49:48%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/quantum-computing	(from https://www.classcentral.com/)
03:49:50	769921/769921	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:49:47%20GMT	https://www.classcentral.com/subject/cryptography	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/cryptography.html	(from https://www.classcentral.com/)
03:49:52	7726/7726	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:49:51%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/distributed-systems	(from https://www.classcentral.com/)
03:49:53	745099/745099	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:49:51%20GMT	https://www.classcentral.com/subject/hci	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
03:49:55	7716/7716	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:49:54%20GMT	https://www.classcentral.com/subject/operating-systems	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/operating-systems	(from https://www.classcentral.com/)
03:49:56	760191/760191	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:49:54%20GMT	https://www.classcentral.com/subject/blockchain	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/blockchain.html	(from https://www.classcentral.com/)
03:49:57	7908/7908	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:49:56%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/computer-graphics.56.delayed	(from https://www.classcentral.com/)
03:50:00	819036/819036	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:49:58%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/nutrition-and-wellness.html	(from https://www.classcentral.com/)
03:50:00	7949/7949	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:49:59%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/disease-and-disorders.58.delayed	(from https://www.classcentral.com/)
03:50:07	772778/772778	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:50:01%20GMT	https://www.classcentral.com/subject/public-health	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/public-health.html	(from https://www.classcentral.com/)
03:50:26	765009/765009	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:50:24%20GMT	https://www.classcentral.com/subject/nursing	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
03:50:28	751597/751597	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:50:26%20GMT	https://www.classcentral.com/subject/anatomy	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
03:50:30	740886/740886	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:50:28%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
03:50:30	7615/7615	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:50:28%20GMT	https://www.classcentral.com/subject/cme	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/cme	(from https://www.classcentral.com/)
03:50:30	7665/7665	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:50:29%20GMT	https://www.classcentral.com/subject/statistics	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/statistics	(from https://www.classcentral.com/)
03:50:43	751159/751159	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:50:32%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/foundations-of-mathematics.html	(from https://www.classcentral.com/)
03:51:04	743964/743964	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:02%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/discrete-mathematics.html	(from https://www.classcentral.com/)
03:51:08	742631/742631	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:06%20GMT	https://www.classcentral.com/subject/trigonometry	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/trigonometry.html	(from https://www.classcentral.com/)
03:51:08	7652/7652	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:51:08%20GMT	https://www.classcentral.com/subject/algebra	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/algebra	(from https://www.classcentral.com/)
03:51:09	752419/752419	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:07%20GMT	https://www.classcentral.com/subject/geometry	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/geometry.html	(from https://www.classcentral.com/)
03:51:11	7700/7700	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:51:11%20GMT	https://www.classcentral.com/subject/number-theory	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/number-theory	(from https://www.classcentral.com/)
03:51:14	744960/744960	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:11%20GMT	https://www.classcentral.com/subject/precalculus	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
03:51:16	7723/7723	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:51:16%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/mathematical-logic	(from https://www.classcentral.com/)
03:51:24	727931/727931	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:16%20GMT	https://www.classcentral.com/subject/combinatorics	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/combinatorics.html	(from https://www.classcentral.com/)
03:51:41	788336/788336	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:39%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/management-and-leadership.html	(from https://www.classcentral.com/)
03:51:44	804006/804006	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:42%20GMT	https://www.classcentral.com/subject/finance	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
03:51:46	785494/785494	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:44%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/entrepreneurship.html	(from https://www.classcentral.com/)
03:51:46	7707/7707	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:51:45%20GMT	https://www.classcentral.com/subject/strategic-management	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/strategic-management	(from https://www.classcentral.com/)
03:51:47	808146/808146	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:45%20GMT	https://www.classcentral.com/subject/marketing	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/marketing.html	(from https://www.classcentral.com/)
03:51:48	7929/7929	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:51:47%20GMT	https://www.classcentral.com/subject/industry-specific	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/industry-specific.70.delayed	(from https://www.classcentral.com/)
03:51:48	7736/7736	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:51:48%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/business-intelligence	(from https://www.classcentral.com/)
03:51:49	7857/7857	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:51:49%20GMT	https://www.classcentral.com/subject/accounting	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/accounting.72.delayed	(from https://www.classcentral.com/)
03:51:54	761481/761481	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:52%20GMT	https://www.classcentral.com/subject/human-resources	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/human-resources.html	(from https://www.classcentral.com/)
03:51:56	7642/7642	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:51:55%20GMT	https://www.classcentral.com/subject/sales	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/sales	(from https://www.classcentral.com/)
03:51:57	779734/779734	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:55%20GMT	https://www.classcentral.com/subject/project-management	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/project-management.html	(from https://www.classcentral.com/)
03:51:59	7694/7694	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:51:59%20GMT	https://www.classcentral.com/subject/business-software	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/business-software	(from https://www.classcentral.com/)
03:52:00	764922/764922	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Feb%202023%2003:51:58%20GMT	https://www.classcentral.com/subject/design-thinking	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/design-thinking.html	(from https://www.classcentral.com/)
03:52:02	7594/7594	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sun,%2019%20Feb%202023%2003:52:02%20GMT	https://www.classcentral.com/subject/csr	C:/My%20Web%20Sites/httrack%202/www.classcentral.com/subject/csr	(from https://www.classcentral.com/)
